"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_Portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Element.info","Comments","R_El.Portion.Element.info.Comments","New_El"
"272",1129,2017,NA,603,"18","I23","","DHS","28_VI_14","Unknown","NID","","","NID","#N/A","frag","","","0","","?",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"273",1130,2017,NA,616,"18","J20","","DHS","30_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Tth up ","C1","L","0.7","4-Distal and shaft","?",1,NA,"","ND","","","","","","",NA,"",0,"","",NA,"","","","",NA,"7.6x4.8","ant-pos x anch","4-Distal and shaft","C1","","Tth up /4-Distal and shaft/C1/",NA
"274",1131,2017,NA,616,"18","J20","","DHS","30_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","needle","Needle","","0.5","5-Shaft only","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","Needle","","needle/5-Shaft only/Needle/","Tool"
"275",1132,2017,NA,616,"18","J20","","DHS","30_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","8- pieces grouped together ","5",4,NA,"","","","","","","","",NA,"8",1,"","",NA,"*","","","",NA,"","","8- pieces grouped together ","frag","one possibly used to be part of a tool, one partly burnt 8","shaft/8- pieces grouped together /frag/one possibly used to be part of a tool, one partly burnt 8","Shaft frags"
"276",1133,2017,NA,616,"18","J20","","DHS","30_VI_14","Mammal","General","small-med","","small-med mammal","#N/A","Ph1","","","1","","",1,NA,"","","FU","PR","FU","","","",NA,"",0,"","",NA,"","","","",NA,"22.6x5.4x4.7","LxWxH(Prox)","","","likely lepus","Ph1///likely lepus","Phalanx1"
"277",1134,2017,NA,616,"18","J20","","DHS","30_VI_14","Bird","General","","","Bird","#N/A","Rib","","","0.6","3-Proximal and shaft","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","","","Rib/3-Proximal and shaft//","Ribs"
"278",1135,2017,NA,616,"18","J20","","DHS","30_VI_14","Unknown","NID","","","NID","#N/A","frag","","","0","","",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"279",1136,2017,NA,604,"18","J23","","DHS","28_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mt","V","L","0.9","5-Shaft only","1",1,NA,"","","FU","PR","ND","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","V","","Mt/5-Shaft only/V/","Metatarsal"
"280",1137,2017,NA,604,"18","J23","","DHS","28_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","frag","","","0","","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"281",1138,2017,NA,604,"18","J23","","DHS","28_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Vert ND","","","0","","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","epiphysis","","Vert ND//epiphysis/","Vert ND"
"282",1139,2017,NA,604,"18","J23","","DHS","28_VI_14","Bird","General","","","Bird","#N/A","shaft","","","0","","",1,NA,"","","","","","","","",NA,"",0,"?","",NA,"","","","",NA,"","","","","","shaft///","Shaft frags"
"283",1140,2017,NA,620,"18","J20","","DMC","1_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Needle","Needle","","1","","",1,NA,"","","","","","","NEED","",NA,"",0,"?","",NA,"","","","",NA,"45x2.3","Lx max W","","Needle","","Needle//Needle/","Tool"
"284",1141,2017,NA,620,"18","J20","","DMC","1_VII_14","Reptile","Testudine","Kinosternon","cf. hirtipes","Mud turtle","cf. hirtipes","Scute","Costal scute","","0.8","","3",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"14.55","W","","costal","","Scute//costal/","Scute"
"285",1142,2017,NA,512,"18","N25","","DHS","16_VI_14","Fish","Fish","","","cf. Marine Fish","cf. Marine Fish","Spine","","","0.6","","3",1,NA,"","","","","","","","",NA,"6",1,"","",NA,"","","","",NA,"","","","","","Spine///","Spine"
"286",1143,2017,NA,512,"18","N25","","DHS","16_VI_14","Bird","General","large","","large bird","#N/A","shaft","Frags","","0","sliver","2",1,NA,"","","","","","","","",NA,"6",1,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"287",1144,2017,NA,518,"18","N24","","DHS","17_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Thoracic","","","0.7","","3",1,NA,"9","","FU","PR","FU","probably small odoco","","",NA,"",0,"","",NA,"","","","",NA,"25.2, 42.5","Est body length, width between transverse processes","Body","body","","Thoracic/Body/body/","Thoracic"
"288",1145,2017,NA,518,"18","N24","","DHS","17_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mand","Multiple","L","0","","1",1,NA,"9","","","","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"","","","fragment of body incl half P3 and 75% P4 alveoli","worked piece of mandible, sawn at midpoint of p3 alveolus, sides and inferior border also sawn","Mand//fragment of body incl half P3 and 75% P4 alveoli/worked piece of mandible, sawn at midpoint of p3 alveolus, sides and inferior border also sawn","Mandible"
"289",1146,2017,NA,518,"18","N24","","DHS","17_VI_14","Amphibian","Frogs","Ranidae","sp.","Frog","#N/A","Ilium","","R","0.8","3-Proximal and shaft","?",1,NA,"","","","","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","","",NA,"4.8, 15.9","prox (acet.) W, length","3-Proximal and shaft","","much smaller than other frog sp. Present (so far in assemblage, 603)","Ilium/3-Proximal and shaft//much smaller than other frog sp. Present (so far in assemblage, 603)","Ilium"
"290",1147,2017,NA,518,"18","N24","","DHS","17_VI_14","Mammal","Human","","","Human","#N/A"," ","","","","","",50,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","Large portion of infant"," ///Large portion of infant",NA
"291",1148,2017,NA,507,"18","M25","","DHS","16_VI_14","Mammal","Human","","","Human","#N/A"," ","","","","","",4,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","",""," ///",NA
"292",1149,2017,NA,507,"18","M25","","DHS","16_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","","","0","sliver","2",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","sliver","","","shaft/sliver//","Shaft frags"
"293",1150,2017,NA,507,"18","M25","","DHS","16_VI_14","Mammal","General","","","mammal","#N/A","frag","","","0","","4",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"294",1151,2017,NA,505,"18","M24","","DHS","16_VI_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Mand/Tth","","R","1","","4",1,NA,"9","lt","","","","","Phone 28_VIII_17","",NA,"",0,"","",NA,"","","1?","",NA,"108, 106, 43.5, 27.9, 19.2; 15.1, 8.5, 9.6, 7.8","(pg 55 of dog book): 12, 13, 14, 15, 16; C altura, P3, P4, M2 L anteroposterior","","","complete except for crown of I3","Mand/Tth///complete except for crown of I3","Humerus"
"295",1152,2017,NA,505,"18","M24","","DHS","16_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Needle","Needle","","0.5","4-Distal and shaft","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"32.9x2.3","broken length x max width","4-Distal and shaft","Needle","Eye and shaft","Needle/4-Distal and shaft/Needle/Eye and shaft","Tool"
"296",1153,2017,NA,505,"18","M24","","DHS","16_VI_14","Mammal","General","small","","small mammal","#N/A","Cervical","","","0.9","","4",1,NA,"","","FU","PR","FU","","","",NA,"7",1,"","",NA,"","","","",NA,"13.4x13","body length, width between cranial facets","","","","Cervical///","Cervical"
"297",1154,2017,NA,505,"18","M24","","DHS","16_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"298",1155,2017,NA,566,"18","I23","","DHS","23_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Cranium","Frags","","0","","2",1,NA,"","","","","","","","",NA,"8",1,"","",NA,"","","","",NA,"","","","Frags","","Cranium//Frags/","Cranium"
"299",1156,2017,NA,566,"18","I23","","DHS","23_VI_14","Mammal","Leporidae","Leporidae","Sylvilagus cunicularius or Lepus sp. ","Rabbit/hare","#N/A","Ilium","Frags","L","0.1","2-Distal epiphysis","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","2-Distal epiphysis","frag","","Ilium/2-Distal epiphysis/frag/","Ilium"
"300",1157,2017,NA,566,"18","I23","","DHS","23_VI_14","Mammal","General","large","","large mammal","#N/A","shaft","Frags","","0","sliver","3",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"301",1158,2017,NA,566,"18","I23","","DHS","23_VI_14","Bird","General","","","Bird","#N/A","shaft","","","0","sliver","?",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","","","shaft/sliver//","Shaft frags"
"302",1159,2017,NA,566,"18","I23","","DHS","23_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"303",1160,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Rib","","","0.3","5-Shaft only","1",1,NA,"","","","","","","NEED","",NA,"9",1,"","",NA,"?","?","","",NA,"73.1x9.7","lxmaxw","5-Shaft only","shaft","cut at least at coastal cut, I think also proximal too","Rib/5-Shaft only/shaft/cut at least at coastal cut, I think also proximal too","Ribs"
"304",1161,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","Rodentia","Geomyidae","cf. Thomomys umbrinus","Tuza","cf. Thomomys umbrinus","Scapula","","L","0.3","3-Proximal and shaft","?",1,NA,"","","","","","","NEED","",NA,"7",1,"","",NA,"","","","",NA,"7.5x7.1","max glenoid w, glenoid+coracoid heigh","3-Proximal and shaft","Head +Neck","","Scapula/3-Proximal and shaft/Head +Neck/","Scapula"
"305",1162,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","?Scapula","?Scapula","","0","","2",1,NA,"10","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","?Scapula border","didn’t quite match dog","?Scapula//?Scapula border/didn’t quite match dog","ND frags"
"306",1163,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","rib","","","0","5-Shaft only","5",3,NA,"","","","","","","","",NA,"5",1,"","",NA,"","*","","",NA,"","","5-Shaft only","shaft","one cut both ends and slightly charred along one cut","rib/5-Shaft only/shaft/one cut both ends and slightly charred along one cut","Ribs"
"307",1164,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Rib","","","0","5-Shaft only","2",1,NA,"","","","","","","","",NA,"3- partly calcined, partly carbonized",1,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","","Rib/5-Shaft only/shaft/","Ribs"
"308",1165,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","sliver","3",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","*","",NA,"","","sliver","frag","one fragment stage 2 ish weathering","shaft/sliver/frag/one fragment stage 2 ish weathering","Shaft frags"
"309",1166,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","General","medium","","medium mammal","#N/A","rib","","","0","5-Shaft only","3",2,NA,"","","","","","","","",NA,"1",2,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","both calcined, but one partially carbonized at one edge","rib/5-Shaft only/shaft/both calcined, but one partially carbonized at one edge","Ribs"
"310",1167,2017,NA,501,"18","K24","","DHS","14_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","pygostyle","","","1","","",1,NA,"9","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","poss. Fused with next caudal too?","pygostyle///poss. Fused with next caudal too?","Pygostyle"
"311",1168,2017,NA,501,"18","K24","","DHS","14_VI_14","Bird","General","","","Bird","#N/A","shaft","Frags","","0","sliver","",1,NA,"","","","","","","","",NA,"7",1,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"312",1169,2017,NA,501,"18","K24","","DHS","14_VI_14","Bird","General","","","Bird","#N/A","shaft","Frags","","0","sliver","3",2,NA,"","","","","","","","",NA,"4",2,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"313",1170,2017,NA,501,"18","K24","","DHS","14_VI_14","Unknown","NID","","","NID","#N/A","shaft","Frags","","0","5-Shaft only","?",1,NA,"","","","","","","","",NA,"4",1,"","",NA,"","","","",NA,"","","5-Shaft only","frag","","shaft/5-Shaft only/frag/","Shaft frags"
"314",1171,2017,NA,501,"18","K24","","DHS","14_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",6,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","///",NA
"315",1172,2017,NA,506,"18","L24","","DHS","16_VI_14","Bird","Galliformes","Odontophoridae","","Quail","#N/A","Sternum","-","","0.6","Anterior","?",1,NA,"1","","UN","","","","","",NA,"",0,"","",NA,"","","","",NA,"18.8x28.7","height of keel (to base, not max but intact), keel to unfused anterior","3-Proximal and shaft","anterior and keel","young, but larger than colinus virginianus","Sternum/3-Proximal and shaft/anterior and keel/young, but larger than colinus virginianus","Sternum"
"316",1173,2017,NA,506,"18","L24","","DHS","16_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","tibiotarsus","","L","0.2","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","includes nutrient foramen","tibiotarsus/5-Shaft only/shaft/includes nutrient foramen","Tibiotarsus"
"317",1174,2017,NA,506,"18","L24","","DHS","16_VI_14","Bird","General","","","Bird","#N/A","Vert ND","Frags","","0.3","","2",2,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","frag","","Vert ND//frag/","Vert ND"
"318",1175,2017,NA,506,"18","L24","","DHS","16_VI_14","Bird","General","cf. Meleagris gallopavo","","cf. Guajolote","cf. Meleagris gallopavo","Ph1","III","R","1","","",1,NA,"","","FU","PR","FU","","","",NA,"4",1,"","",NA,"","","","",NA,"23.1, 7.37x7.9, 6.4x5.22","L, prox WxH, distal WxH","","III","","Ph1//III/","Phalanx1"
"319",1176,2017,NA,506,"18","L24","","DHS","16_VI_14","Bird","General","","","Bird","#N/A","shaft","Tibiotarsus?","","0","sliver","2",1,NA,"","","","","","","","",NA,"3",1,"","",NA,"","","","",NA,"","","sliver","pos. tibiotarsus","","shaft/sliver/pos. tibiotarsus/","Shaft frags"
"320",1177,2017,NA,506,"18","L24","","DHS","16_VI_14","Fish","Fish","","","ND fish","#N/A","Pteryiophores","","","0.8","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"34.7","L (fragmented I think)","","","","Pteryiophores///","Pteryiophores"
"321",1178,2017,NA,502,"18","M25","","DHS","16_VI_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","femur","","L","0.2","5-Shaft only","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","5-Shaft only","shaft","contains nutrient foramen","femur/5-Shaft only/shaft/contains nutrient foramen","Femur"
"322",1179,2017,NA,502,"18","M25","","DHS","16_VI_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","rib","","","0.5","3-Proximal and shaft","2",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","3-Proximal and shaft","half head and shaft","","rib/3-Proximal and shaft/half head and shaft/","Ribs"
"323",1180,2017,NA,502,"18","M25","","DHS","16_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","needle","Needle","","0.4","4-Distal and shaft","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","4-Distal and shaft","Needle","","needle/4-Distal and shaft/Needle/","Tool"
"324",1181,2017,NA,502,"18","M25","","DHS","16_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","frag","","","0","8- pieces grouped together ","3",12,NA,"","","","","","","","",NA,"",0,"","",NA,"","","*","",NA,"","","8- pieces grouped together ","","most 1-3 weathering","frag/8- pieces grouped together //most 1-3 weathering","ND frags"
"325",1182,2017,NA,509,"18","J25","","DHS","16_VI_14","Mammal","General","medium-large","","medium-large mammal","#N/A","shaft","Frags","","0","","1",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","1","",NA,"","","","frag","","shaft//frag/","Shaft frags"
"326",1183,2017,NA,509,"18","J25","","DHS","16_VI_14","Bird","Galliformes","Odontophoridae","","Quail","#N/A","tibiotarsus","","","1","","",1,NA,"9","","fU","PR","FU","","","",NA,"",0,"","",NA,"","","","",NA,"51.7x5x8.3","L, distal W, prox max w","","","smaller than colinus","tibiotarsus///smaller than colinus","Tibiotarsus"
"327",1184,2017,NA,516,"18","I22","","DHS","17_VI_14","Mammal","Human","","","Human","#N/A","","","","","","",4,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","Probably all human, some frags refit","///Probably all human, some frags refit",NA
"328",1185,2017,NA,518,"18","N24","","DHS","17_VI_14","Mammal","Leporidae","Sylvilagus","audobonii","Desert cottontail","#N/A","Pelvis Acetabulum","","R","1","","",1,NA,"9","","FU","PR","FU","","","",NA,"8",1,"","",NA,"","","","",NA,"52.6","L (ill-isch)","","","Cooked and burnt, ischium only slightly burnt. ","Pelvis Acetabulum///Cooked and burnt, ischium only slightly burnt. ","Pelvis Acetabulum"
"329",1186,2017,NA,518,"18","N24","","DHS","17_VI_14","Bird","General","","","Bird","#N/A","shaft","Frags","","0","sliver","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","sliver","frag","","shaft/sliver/frag/","Shaft frags"
"330",1187,2017,NA,518,"18","N24","","DHS","17_VI_14","Bird","General","","","Bird","#N/A","Vert ND","","","0","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","spinous process","","Vert ND//spinous process/","Vert ND"
"331",1188,2017,NA,518,"18","N24","","DHS","17_VI_14","Mammal","General","","","mammal","#N/A","frag","","","0","","",1,NA,"","","","","","","","",NA,"",0,"","",NA,"","","","",NA,"","","","","","frag///","ND frags"
"332",1189,2017,NA,448,"18","N25","","DMC","9_VI_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","tarsometatarsus","-","R","0.6","4-Distal and shaft","3",1,NA,"1","","ND","PR","FU","","NEED","",NA,"9",1,"","",NA,"","","1","",NA,"17.7x12.77","Max dist. W, Max dist thickness","4-Distal and shaft","distal and shaft","distal foramen elongated - juvenile","tarsometatarsus/4-Distal and shaft/distal and shaft/distal foramen elongated - juvenile","Tarsometatarsus"
