"","ID","YEAR","Volume","Lote","Operacion","Unidad","EL.","Investigator","Fecha","Class","Category","Genus","Species","Name","CF","R_El","R_info","Side","Completeness..0.frag..1.complete.","R_portion","Fragmentation","NISP","MNE","Estimate.AGE","Fusion.wear","Proximal","Shaft","Distal","Taphonomy","Photographed","Bird.to.confirm.ID","Additional.analysis","Quality.of.heat.fire.exposure","X..Charred","X..Heat.exposed","Carnivore","Rodent","Worked","Butchery","Weathering","Other","Calcined","Measurements","Location.of.measurement","Portion","Comments","R_El.R_info.Portion.Comments","New_El"
"801",801,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Bird","Bird of prey","Accipiter","cooperii","Cooper’s Hawk","#N/A","ulna","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","Last year","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","length 78.97, prox 9.2m distal, 6.5","ulna///length 78.97, prox 9.2m distal, 6.5","Ulna"
"802",802,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Bird","Bird of prey","Accipiter","cooperii","Cooper’s Hawk","#N/A","radius","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","Last year","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","length 72.86, prox 4.9, distal 6.03","radius///length 72.86, prox 4.9, distal 6.03","Radius"
"803",803,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Bird","Bird of prey","Accipiter","cooperii","Cooper’s Hawk","#N/A","carpometacarpus","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","Last year","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","length 44.9, proximal 10.8, distal 7.1","carpometacarpus///length 44.9, proximal 10.8, distal 7.1","Carpometacarpus"
"804",804,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Bird","Bird of prey","Accipiter","cooperii","Cooper’s Hawk","#N/A","ph1","II","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","Last year","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","Identified based on articulation with carpometacarpus","ph1/II//Identified based on articulation with carpometacarpus","Phalanx1"
"805",805,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","femur","","L","0.3","4-Distal and shaft",NA,1,NA,NA,"Y",NA,NA,NA,"carnivore chew","","","",NA,NA,NA,1,NA,NA,NA,NA,"",NA,"","","4-Distal and shaft","Distal heavily chewed","femur//4-Distal and shaft/Distal heavily chewed","Femur"
"806",806,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","rib","","","0","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","","rib//shaft/","Ribs"
"807",807,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Mammal","Leporidae","Sylvilagus","audobonii","Desert cottontail","#N/A","radius","","L","0.7","?",NA,1,NA,NA,"Y",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","radius///","Radius"
"808",808,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Mammal","General","large","","large mammal","#N/A","other","Ossified costal cartilage","","1","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","other/Ossified costal cartilage//","Other"
"809",809,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Vert ND","Epiphysis","","1","",NA,1,NA,NA,"N",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","Vert ND/Epiphysis//","Vert ND"
"810",810,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Mammal","Rodentia","Peromyscus","maniculatus","Deer mouse","#N/A","cranial","Multiple","","0.4","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","anterior","Missing L incisor, LM1, LM3, RM3","cranial/Multiple/anterior/Missing L incisor, LM1, LM3, RM3","Cranium"
"811",811,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,10,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"812",812,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Bird","General","small-med","","small-med bird","#N/A","Pelvis Acetabulum","","R","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","accetabulum","","Pelvis Acetabulum//accetabulum/","Pelvis Acetabulum"
"813",813,"2015/6",0.3,"646","18","I23","","DHS","3_VII_14","Bird","General","","","Bird","#N/A","unknown","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"814",814,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Cranium/Tth","Multiple","R","0.5","",NA,1,NA,NA,"",NA,NA,NA,"possibly heat exposed","","","PM3 (alt x anch x a.p.):5.4 x 4.7 x 10.46; PM4 (alt x anch x a.p.): 10.1 x 9.61 x 15.82; M1(alt x anch x a.p.) 7.76 x 14.04 x 11.13; M2 (alt x anch x a.p.): 4.12 x 9.24 x 7.73. Fall neatly in with common dogs. Little to no visbile wear on teeth",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","maxilla and palatine and dentition; about 50% of each; M1,2 and PM4,3","","Cranium/Tth/Multiple/maxilla and palatine and dentition; about 50% of each; M1,2 and PM4,3/","Cranium/Tth"
"815",815,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","metatarsal","III","L","1","3-Proximal and shaft",NA,1,NA,NA,"N",NA,NA,NA,"charred, patchy","","","49.61xprox (wxh):7.03x10.45; lightly charred and highly heat exposed patchy all over. ",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","missing distal epiphysis","","metatarsal/III/missing distal epiphysis/","Metatarsal"
"816",816,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","metatarsal","IV","L","1","3-Proximal and shaft",NA,1,NA,NA,"N",NA,NA,NA,"charred, patchy","","","51.64xprox(wxh):6.48x9.5; charred except for a small patch on distal shaft",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","missing distal epiphysis","","metatarsal/IV/missing distal epiphysis/","Metatarsal"
"817",817,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Lumbar","1","","1","",NA,1,1,NA,"N",NA,NA,NA,"heat exposed","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","missing epiphyses","","Lumbar/1/missing epiphyses/","Lumbar"
"818",818,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","Lumbar","2","","1","",NA,1,1,NA,"N",NA,NA,NA,"heat exposed","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","missing epiphyses","","Lumbar/2/missing epiphyses/","Lumbar"
"819",819,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","cranial","Zygomatic","R","1","",NA,1,NA,NA,"N",NA,NA,NA,"heat exposed","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","","","cranial/Zygomatic//","Cranium"
"820",820,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","rib","","","0.7","3-Proximal and shaft",NA,1,NA,NA,"Y",NA,NA,NA,"heat exposed?","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","dorsal","","rib//dorsal/","Ribs"
"821",821,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Carnivora","Canis","familiaris ","Dog","#N/A","rib","","","0","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","not part of other rib in bag. ","rib//shaft/not part of other rib in bag. ","Ribs"
"822",822,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","humerus","","R","1","7- whole and unbroken",NA,1,NA,NA,"N (proximal unfused)",NA,NA,NA,"heat exposed, butchery marks","","","",NA,NA,1,NA,NA,NA,3,NA,"",NA,"","","","three refitting pieces of whole humerus, main shaft split in the middle (transverse) and one is proximal epiphysis. Proximal and distal portions are different colours, spiral and step fractures appears to be fresh. Distal end is partially heat exposed, expecially caudal aspect. Articular condyles appear to be free from heat exposure and were likely still articuted during heat exposure. On the caudal aspect of the proximal shaft, a number of almost transverse cuts/scrapes and chops, likely from disarticulating the element with a rough chopping tool. Length 200mm, Proximal:44.65 (w) x 48.6 (d). Distal 37.1x31.1","humerus///three refitting pieces of whole humerus, main shaft split in the middle (transverse) and one is proximal epiphysis. Proximal and distal portions are different colours, spiral and step fractures appears to be fresh. Distal end is partially heat exposed, expecially caudal aspect. Articular condyles appear to be free from heat exposure and were likely still articuted during heat exposure. On the caudal aspect of the proximal shaft, a number of almost transverse cuts/scrapes and chops, likely from disarticulating the element with a rough chopping tool. Length 200mm, Proximal:44.65 (w) x 48.6 (d). Distal 37.1x31.1","Humerus"
"823",823,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","tibia","","L","0.1","4-Distal and shaft",NA,1,NA,NA,"Y",NA,NA,NA,"worked","","","",NA,NA,NA,NA,NA,1,NA,NA,"",NA,"","","lateral condyle and shaft","highly polished with longitudinal light grooves in shaft. Piece is also sawn longitudially from rest of shaft, fractured distally","tibia//lateral condyle and shaft/highly polished with longitudinal light grooves in shaft. Piece is also sawn longitudially from rest of shaft, fractured distally","Tibia"
"824",824,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","Artiodactyla","Artiodactyla","","Artiodactyl","#N/A","Thoracic","","","0.8","",NA,1,NA,NA,"Y",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","missing proximal spine","","Thoracic//missing proximal spine/","Thoracic"
"825",825,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Mammal","General","","","mammal","#N/A","unknown","","","0","",NA,1,NA,NA,"",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","","unknown//shaft/","ND frags"
"826",826,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Unknown","NID","cf. Testudines","","cf. Turtle","cf Testudines","carapace/plastron","Plastron?","","0","",NA,1,NA,NA,"",NA,NA,NA,"charred, deteriorated","","","",NA,1,NA,NA,NA,NA,NA,NA,"",NA,"","","","highly charred and deteriorated piece of bone. Seems most likely to be a fragment of plastron. ","carapace/plastron/Plastron?//highly charred and deteriorated piece of bone. Seems most likely to be a fragment of plastron. ","ND Scute"
"827",827,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Bird","Anseriformes","Anatidae","","Waterfowl","#N/A","tarsometatarsus","","R","0.9","6- whole lenght/size but still broken",NA,1,NA,NA,"",NA,NA,NA,"heat exposed","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","missing medial and lateral condyles","large anatidae, length 75.7","tarsometatarsus//missing medial and lateral condyles/large anatidae, length 75.7","Tarsometatarsus"
"828",828,"2015/6",0.265,"689","18","I22-23","","DHS","11_VII_14","Bird","General","","","Bird","#N/A","unknown","","","0","",NA,1,NA,NA,"",NA,NA,NA,"heat exposed","","","",NA,NA,1,NA,NA,NA,NA,NA,"",NA,"","","shaft","","unknown//shaft/","ND frags"
"829",829,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","Carnivora","Canis","lupus familiaris","Loberro","#N/A","Mand/Tth","","R","0.5","5-Shaft only",NA,1,NA,NA,"see notes",NA,NA,NA,"impacted teeth","203-5","CHECK DATE OF CONTEXT!","M1: altura (min):12.59, ancho:9.39, anteroposterior (min-difficult to measure in place) 21.48; PM4 altura (min):8.18, a.p.:11.50, ancho (min)6.28; PM3 altura 6.14, anch (min) 4.79, a.p.m(min):9.58, PM2 altura:5.79, anch:4.78, a.p.:8.53. Altura de la rama al nivel de M1:23.13; Ancho de la rama al nivel de M1:12.58. Surely Loberro",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","M1, PM2-4, socket for PM1","large and thick, could be hybrid of dog and wolf: M1:21.8x9.45mm, height at least13.1. Jaw thickness below M1:12.37, depth25.02mm. Loberro. Last two Molars were likely impacted. Teeth are adult but not well worn. ","Mand/Tth//M1, PM2-4, socket for PM1/large and thick, could be hybrid of dog and wolf: M1:21.8x9.45mm, height at least13.1. Jaw thickness below M1:12.37, depth25.02mm. Loberro. Last two Molars were likely impacted. Teeth are adult but not well worn. ","Humerus"
"830",830,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","Leporidae","Sylvilagus","cunicularius","Mexican cottontail","#N/A","humerus","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","two refitting fragments","humerus///two refitting fragments","Humerus"
"831",831,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","Ph1","","RL/LM","1","7- whole and unbroken",NA,1,NA,NA,"Y",NA,NA,NA,"Butchery marks, heat exposed except articular surfaces","","","",NA,NA,1,NA,NA,NA,1,NA,"",NA,"","","","A patch of transverse cut/chop marks on plantar just below proximal condyles. 46.11 length, 19.78x14.27 at proximal","Ph1///A patch of transverse cut/chop marks on plantar just below proximal condyles. 46.11 length, 19.78x14.27 at proximal","Phalanx1"
"832",832,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","Artiodactyla","Odocoileus","virginianus","White-tailed deer","#N/A","humerus","","R","0.1","1-Proximal epiphysis",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","head","small venado","humerus//head/small venado","Humerus"
"833",833,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","General","small","","small mammal","#N/A","rib","","","0","5-Shaft only",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","rib///","Ribs"
"834",834,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","General","medium-large","","medium-large mammal","#N/A","Vert ND","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","transverse proces","","Vert ND//transverse proces/","Vert ND"
"835",835,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,3,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","unknown///","ND frags"
"836",836,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Mammal","Human","","","Human","#N/A","","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","///",NA
"837",837,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Reptile","Testudine","Trachemys","sp.","Slider turtle","#N/A","carapace","Marginal scute","","1","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","Two refitting and one seperate but from same area of the lower right hinge section. Two refit with the plastron fragment","carapace/Marginal scute//Two refitting and one seperate but from same area of the lower right hinge section. Two refit with the plastron fragment","Carapace"
"838",838,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Reptile","Testudine","Trachemys","sp.","Slider turtle","#N/A","plastron","","","0","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","Piece of plastron from lower rght hinge section that joins carapace from this bag. ","plastron///Piece of plastron from lower rght hinge section that joins carapace from this bag. ","Plastron"
"839",839,"2015/6",0.86,"662","18","M11","","GMB","8_VII_14","Bird","Galliformes","Meleagris","gallopavo","Guajolote","#N/A","humerus","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"scrape/abrasion","","","",NA,NA,NA,NA,NA,1,NA,NA,"",NA,"","","","possible scrape marks on lateral aspect on deltoid crest, these are parallel and ]light, and could be caused through trampling or abrasion.","humerus///possible scrape marks on lateral aspect on deltoid crest, these are parallel and ]light, and could be caused through trampling or abrasion.","Humerus"
"840",840,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Mammal","General","small","","small mammal","#N/A","rib","","","1","7- whole and unbroken",NA,1,NA,NA,"Y",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","first rib, not leporidae but similar in size","rib///first rib, not leporidae but similar in size","Ribs"
"841",841,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Mammal","General","small","","small mammal","#N/A","rib","","","0","5-Shaft only",NA,2,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","two fragments, two ribs","rib//shaft/two fragments, two ribs","Ribs"
"842",842,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Mammal","Leporidae","Leporidae","","Rabbit/hare","#N/A","rib","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","two refitting fragments","rib///two refitting fragments","Ribs"
"843",843,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Mammal","Leporidae","Sylvilagus","audobonii","Desert cottontail","#N/A","humerus","","L","1","4-Distal and shaft",NA,1,NA,NA,"N (proximal unfused)",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","missing proxima epiphysis","","humerus//missing proxima epiphysis/","Humerus"
"844",844,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Mammal","Rodentia","Thomomys","umbrinus","Southern pocket gopher","#N/A","Tth Low","I","R","1","",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","Tth Low/I//","Tth Low"
"845",845,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Mammal","General","","","mammal","#N/A","unknown","","","0","8- pieces grouped together ",NA,5,NA,NA,"",NA,NA,NA,"two calcined","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",2,"","","","","unknown///","ND frags"
"846",846,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Mammal","Human","","","Human","#N/A","","Sphenoid","","0","",NA,1,NA,NA,"N",NA,NA,NA,"chewed?","Last year I think","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","spheniod","Young looking bone, very strange form, flattened back flaring inferiorly, as seen in pelicaniformes. Of the specimens at UNAM's collection, only the garza looked similar, but it was not this species. Also looks to have been chewed by a small carnivore. ","/Sphenoid/spheniod/Young looking bone, very strange form, flattened back flaring inferiorly, as seen in pelicaniformes. Of the specimens at UNAM's collection, only the garza looked similar, but it was not this species. Also looks to have been chewed by a small carnivore. ",NA
"847",847,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","tarsometatarsus","","R","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"pathology","","","",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"","","","pathology at proximal articulation, looks like lateral articular facet was fractures and a lot of porous bone growth is found around and anterior and sides of proximal end","tarsometatarsus///pathology at proximal articulation, looks like lateral articular facet was fractures and a lot of porous bone growth is found around and anterior and sides of proximal end","Tarsometatarsus"
"848",848,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Bird","Galliformes","Colinus","virginianus","Northern bobwhite","#N/A","tarsometatarsus","","L","1","7- whole and unbroken",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA," ","L, Prox WxD, Dist, WxD","","","tarsometatarsus///","Tarsometatarsus"
"849",849,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Bird","General","large","","large bird","#N/A","shaft","","","0","8- pieces grouped together ",NA,2,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","shaft","","shaft//shaft/","Shaft frags"
"850",850,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Unknown","NID","","","NID","#N/A","shaft","","","0","",NA,1,NA,NA,"",NA,NA,NA,"partially calcined","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",1,"","","","small round shaft, could be shortbone filled with concretions but no tubular hole clearly visible. Charred and partially calcined","shaft///small round shaft, could be shortbone filled with concretions but no tubular hole clearly visible. Charred and partially calcined","Shaft frags"
"851",851,"2015/6",1.1,"570","18","I20","","GMB","24_VI_14","Fish","Marine fish","Marine fish","","Marine fish","#N/A","rib","","","?","3-Proximal and shaft",NA,1,NA,NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","","articulation","cant say which species this is from, but size and shape is similar to that of caranx so probably of a similar size.","rib//articulation/cant say which species this is from, but size and shape is similar to that of caranx so probably of a similar size.","Ribs"
"852",852,"2015/6",0.504,"680","18","I23","","DHS","10_VII_14","Mammal","Leporidae","Lepus","sp.","Hare","#N/A","humerus","","R","0.6","4-Distal and shaft",NA,1,NA,NA,"",NA,NA,NA,"charred","","","",NA,1,NA,NA,NA,NA,NA,NA,"1",NA,"","","4-Distal and shaft","","humerus//4-Distal and shaft/","Humerus"
