ID,YEAR,Volume,Lote,Operacion,Unidad,EL.,Investigator,Fecha,Class,Category,Genus,Species,Name,CF,R_El,R_info,Side,"Completeness (0=frag, 1=complete)",R_portion,Fragmentation,NISP,MNE,Estimate AGE,Fusion/wear,Proximal,Shaft,Distal,Taphonomy,Photographed,Bird to confirm ID,Additional analysis,Quality of heat/fire exposure,# Charred,# Heat exposed,Carnivore,Rodent,Worked,Butchery,Weathering,Other,Calcined,Measurements,Location of measurement,Portion,Comments,R_El/R_info/Portion/Comments
513,2016,0.42,645,18,L11,,AH,3_VII_14,Mammal,Artiodactyla,Cervidae,,Cervid,#N/A,Thoracic,,,0.8,,,1,,,N (both ends),,,,heat exposed,,,,,,1,,,,,,,,,,missing all of spinous process,"looks more like white-tail, slightly larger than the other vert. And unfused. ","Thoracic//missing all of spinous process/looks more like white-tail, slightly larger than the other vert. And unfused. "
514,2016,0.42,645,18,L11,,AH,3_VII_14,Mammal,Human,,,Human,#N/A,,,,0,8- pieces grouped together ,,2,,,,,,,,,,,,,,,,,,,,,,,,,///
515,2016,0.42,645,18,L11,,AH,3_VII_14,Mammal,General,large,,Human?,#N/A,Shaft,Rasp,,0,5-Shaft only,,1,,,,,,,rasp,225-6,,,,,,,,1,,,,,,,Shaft,"shaft fragment of very thick lone bone, could be human as it is quite straight. Fragement has two spiral fractures at either end and one straight side. One clear sawn notch of rasp remaining, as well as half (longitudianly) a notch where the bone has broken away from the notch, bone has a slight polish and a greyish mottle which may indicate heat exposure?","Shaft/Rasp/Shaft/shaft fragment of very thick lone bone, could be human as it is quite straight. Fragement has two spiral fractures at either end and one straight side. One clear sawn notch of rasp remaining, as well as half (longitudianly) a notch where the bone has broken away from the notch, bone has a slight polish and a greyish mottle which may indicate heat exposure?"
516,2016,0.42,645,18,L11,,AH,3_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,8,,,,,,,"one calcined, three possibly heat exposed",,,,,,,,,,,,,1,,,,,unknown///
517,2016,0.42,645,18,L11,,AH,3_VII_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,carapace,Suprapygal,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,carapace/Suprapygal//
518,2016,0.42,645,18,L11,,AH,3_VII_14,Reptile,Testudine,Trachemys,sp.,Slider turtle,#N/A,Carapace/plastron,Marginal scute,,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,Carapace/plastron/Marginal scute//
519,2016,0.42,645,18,L11,,AH,3_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,humerus,,R,0.5,5-Shaft only,,1,,,?,,,,,,,,,,,,,,,,,,,,shaft,deltiod tuberosity and nutrient foramina match size and shape of canis.,humerus//shaft/deltiod tuberosity and nutrient foramina match size and shape of canis.
520,2016,1.15,631,18,L11,,DMC,2_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Cervical,3,,1,,,1,1,,N (both ends),,,,,,,,,,,,,,,,,,,,,,Cervical/3//
521,2016,1.15,631,18,L11,,DMC,2_VII_14,Mammal,Human,,,Human,#N/A,,,,0.8,,,1,,,N (proximal),,,,,,,,,,,,,,,,,,,,dorsal,,//dorsal/
522,2016,1.15,631,18,L11,,DMC,2_VII_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,,,0.3,3-Proximal and shaft,,1,,,N (proximal),,,,,,,,,,,,,,,,,,,,dorsal,,rib//dorsal/
523,2016,1.15,631,18,L11,,DMC,2_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,femur,,R,0.1,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,shaft with lateral portion of supracondyler fossa,two refitting fragments,femur//shaft with lateral portion of supracondyler fossa/two refitting fragments
524,2016,0.471,656,18,I22,,DMC,7_VII_14,Mammal,Artiodactyla,cf. Odocoileus virginianus,,cf. White-tailed Deer,cf. Odocoileus virginianus,Thoracic,,,0.9,,,1,,,N (both ends),,,,,,,,,,,,,,,,,,,,missing proximal spinous process,"most likely juvenile deer, although size is quite small","Thoracic//missing proximal spinous process/most likely juvenile deer, although size is quite small"
525,2016,0.471,656,18,I22,,DMC,7_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,rib,,,0.6,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,shaft,,rib//shaft/
526,2016,0.471,656,18,I22,,DMC,7_VII_14,Mammal,General,,,mammal,#N/A,Tool,Needle,,?,5-Shaft only,,1,,,,,,, Needle and polish,,,,,,,,,1,,,,,,,shaft,polished needle fragment,Tool/Needle/shaft/polished needle fragment
527,2016,0.471,656,18,I22,,DMC,7_VII_14,Mammal,Human,,,Human,#N/A,,,,0,8- pieces grouped together ,,11,,,,,,,,,,,,,,,,,,,,,,,,,///
528,2016,0.471,656,18,I22,,DMC,7_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,,,1,,,,,,,worked fragment,,,,,,,,,1,,,,,,,,fragment of worked bone. Broken at both ends. One end is broken across a drilled hole. Oblique scratches on exterior and sides (remnants of trabecula visible on other side). Looks like something tat was broken in the process of manufacture.,unknown///fragment of worked bone. Broken at both ends. One end is broken across a drilled hole. Oblique scratches on exterior and sides (remnants of trabecula visible on other side). Looks like something tat was broken in the process of manufacture.
529,2016,0.35,644,18,K11,,AH,3_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,Pelvis Acetabulum,,L,0.3,,,2,,,Y,,,,,,,,,,,,,,,,,,,,"acetabulum, small part of illium and fragements of pubis and ilio-ischio fenestra, also a seperate fragment from tip of illium",two seperate fragments,"Pelvis Acetabulum//acetabulum, small part of illium and fragements of pubis and ilio-ischio fenestra, also a seperate fragment from tip of illium/two seperate fragments"
530,2016,0.35,644,18,K11,,AH,3_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,Pelvis Acetabulum,,R,0.5,,,3,,,Y,,,,,,,,,,,,,,,,,,,,"acetabulum, publis, small part of illium and ischium. two other seperate fragments include the superior border of illium and caudal section of illium.",three seperate fragments (non refitting) from same bone,"Pelvis Acetabulum//acetabulum, publis, small part of illium and ischium. two other seperate fragments include the superior border of illium and caudal section of illium./three seperate fragments (non refitting) from same bone"
531,2016,0.35,644,18,K11,,AH,3_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,synsacrum,,,0.8,,,3,,,,,,,,,,,,,,,,,,,,,,,"keel and some lateral portions missing, including fused caudal vertebrae","4 refitting fragements, I broke one in half. ","synsacrum//keel and some lateral portions missing, including fused caudal vertebrae/4 refitting fragements, I broke one in half. "
532,2016,0.35,644,18,K11,,AH,3_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,Vert ND,,,0.9,,,1,,,,,,,,,,,,,,,,,,,,,,,,"vertebra that articulates with cranial of synsacrum, fused to synsacrum in lab example","Vert ND///vertebra that articulates with cranial of synsacrum, fused to synsacrum in lab example"
533,2016,0.35,644,18,K11,,AH,3_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,femur,,R,0.4,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,5-Shaft only,three refitting fragments of distal shaft,femur//5-Shaft only/three refitting fragments of distal shaft
534,2016,0.35,644,18,K11,,AH,3_VII_14,Mammal,Human,,,Human,#N/A,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,///
535,2016,0.35,644,18,K11,,AH,3_VII_14,Bird,General,,,Bird,#N/A,unknown,,,0,8- pieces grouped together ,,10,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
536,2016,0.35,644,18,K11,,AH,3_VII_14,Fish,Fish,,,ND fish,#N/A,cranial,Frags,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,cranial/Frags//
537,2016,0.35,644,18,K11,,AH,3_VII_14,Fish,Marine fish,cf. Belonidae,,cf. Needle fish,cf. Belonidae,cranial,Frags,,0,,,1,,,,,,,,158-9,,,,,,,,,,,,,,,,,cranial/Frags//
538,2016,0.34,602,18,M26,,AH,27_VI_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,radius,,L,0,2-Distal epiphysis,,1,,,N,,,,,,,,,,,,,,,,,,,,Caudal aspect of distal epiphysis,,radius//Caudal aspect of distal epiphysis/
539,2016,0.34,602,18,M26,,AH,27_VI_14,Mammal,General,,,mammal,#N/A,unknown,,,0,,,1,,,,,,,charred,,,,,2,,,,,,,,,,,shaft,"two refitting fragments, charred possibly begining to calcine, but could be water","unknown//shaft/two refitting fragments, charred possibly begining to calcine, but could be water"
540,2016,0.34,602,18,M26,,AH,27_VI_14,Mammal,Human,,,Human,#N/A,,,,0,8- pieces grouped together ,,4,,,,,,,,,,,,,,,,,,,,,,,,,///
541,2016,0.34,602,18,M26,,AH,27_VI_14,Bird,General,,,Bird,#N/A,unknown,,,0,8- pieces grouped together ,,2,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
542,2016,0.27,641,18,K11,,AH,3_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,coracoid,,L,1,7- whole and unbroken,,1,,,,,,,cut marks and possible heat exposure,,,,,,,,,,1,,,,,,,"small guajolote,2 small cut marks on glenoid facet and a number of small cut marks just superior to this facet, distal appears to have some heat exposure","coracoid///small guajolote,2 small cut marks on glenoid facet and a number of small cut marks just superior to this facet, distal appears to have some heat exposure"
543,2016,0.27,641,18,K11,,AH,3_VII_14,Bird,General,,,Bird,#N/A,unknown,,,0,8- pieces grouped together ,,2,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
544,2016,0.27,641,18,K11,,AH,3_VII_14,Mammal,Artiodactyla,Pecari ,tajacu,Peccari,#N/A,austragalus,,L,1,,,1,,,,,,,,160-1,,,,,,,,,,,,,,,,,austragalus///
545,2016,0.27,641,18,K11,,AH,3_VII_14,Mammal,Artiodactyla,Pecari ,tajacu,Peccari,#N/A,sacrum,,,0.2,,,1,,,,,,,,160-1,,,,,,,,,,,,,,,last or second to last sacral vertebra,"narrow and flat, too small to be big, best fits peccari but I have no examples to compare to.","sacrum//last or second to last sacral vertebra/narrow and flat, too small to be big, best fits peccari but I have no examples to compare to."
546,2016,0.27,641,18,K11,,AH,3_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,,,1,,,,,,,heat exposure?,,,,,,,,,,,,,,,,,,unknown///
547,2016,0.29,637,18,K11,,AH,3_VII_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,,,0,5-Shaft only,,2,,,,,,,,,,,,,,,,,,,,,,,Shaft at angle,two elements,rib//Shaft at angle/two elements
548,2016,0.29,637,18,K11,,AH,3_VII_14,Mammal,General,large,,large mammal,#N/A,shaft,,,0,,,1,,,,,,,sawn,,,,,,,,,1,,,,,,,shaft,"fragement of worked bone, sawn at one end","shaft//shaft/fragement of worked bone, sawn at one end"
549,2016,0.29,637,18,K11,,AH,3_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,5,,,,,,,four calcined (black outside),,,,,,,,,,,,,4,,,,,unknown///
550,2016,0.29,637,18,K11,,AH,3_VII_14,Mammal,Human,,,Human,#N/A,,,,0,8- pieces grouped together ,,2,,,,,,,,,,,,,,,,,,,,,,,,,///
551,2016,0.19,642,18,L11,,AH,3_VII_14,Mammal,General,medium,,medium mammal,#N/A,rib,,,0,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,costal shaft,,rib//costal shaft/
552,2016,0.19,642,18,L11,,AH,3_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,6,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
553,2016,0.19,642,18,L11,,AH,3_VII_14,Mammal,Human,,,Human,#N/A,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,///
554,2016,0.6,682,18,L10,,GMB,9_VII_14,Bird,Galliformes,Meleagris,gallopavo,Guajolote,#N/A,tibiotarsus,,R,0,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,5-Shaft only,distal shaft,tibiotarsus//5-Shaft only/distal shaft
555,2016,0.6,682,18,L10,,GMB,9_VII_14,Bird,General,,,Bird,#N/A,unknown,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
556,2016,0.6,682,18,L10,,GMB,9_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,humerus,,L,0,sliver,,1,,,,,,,,,,,,,,,,,,,,,,,shaft fragment with partial deltoid tuberosity,,humerus//shaft fragment with partial deltoid tuberosity/
557,2016,0.6,682,18,L10,,GMB,9_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,6,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
558,2016,0.6,682,18,L10,,GMB,9_VII_14,Mammal,Human,,,Human,#N/A,,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,///
559,2016,0.57,652,18,L9,,AH,5_VII_14,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,Mand/Tth,,R,0.6,6- whole lenght/size but still broken,,1,,,,,,,,,,,,,,,,,,,,,,,Posterior and anterior portions as well as lateral half of dentition. Pm4 present,three refitting,Mand/Tth//Posterior and anterior portions as well as lateral half of dentition. Pm4 present/three refitting
560,2016,0.57,652,18,L9,,AH,5_VII_14,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,femur,,R,0.9,4-Distal and shaft,,1,,,,,,,,,,,,,,,,,,,,,,,missing head,,femur//missing head/
561,2016,0.57,652,18,L9,,AH,5_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Pelvis Acetabulum,,R,0.1,,,1,,,,,,,charred,,,,,1,,,,,,,,,,,Medial fragement of aceetabulum,,Pelvis Acetabulum//Medial fragement of aceetabulum/
562,2016,0.316,668,18,M9,,GMB,8_VII_14,Mammal,Artiodactyla,Artiodactyla,,Artiodactyl,#N/A,rib,,,0.5,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,shaft,two refitting,rib//shaft/two refitting
563,2016,0.316,668,18,M9,,GMB,8_VII_14,Mammal,General,medium,,medium mammal,#N/A,rib,,,0,5-Shaft only,,8,,,,,,,,,,,,,,,,,,,,,,,shaft,,rib//shaft/
564,2016,0.316,668,18,M9,,GMB,8_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,mandible,,R,0.1,Posterior,,1,,,,,,,,,,,,,,,,,,,,,,,condyle and most of coranoid process,,mandible//condyle and most of coranoid process/
565,2016,0.316,668,18,M9,,GMB,8_VII_14,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,mandible,,R,0.4,Anterior,,1,,,,,,,heat exposure,,,,,,1,,,,,,,,,,"Anterior and most of tooth sockets, partial PM4",,"mandible//Anterior and most of tooth sockets, partial PM4/"
566,2016,0.316,668,18,M9,,GMB,8_VII_14,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,tooth,M,,0,8- pieces grouped together ,,5,,,,,,,,,,,,,,,,,,,,,,,,fragments of molar,tooth/M//fragments of molar
567,2016,0.316,668,18,M9,,GMB,8_VII_14,Mammal,Leporidae,Leporidae,,Rabbit/hare,#N/A,Thoracic,,,0.9,,,1,,,N,,,,,,,,,,,,,,,,,,,,,one of the last thoracics,Thoracic///one of the last thoracics
568,2016,0.316,668,18,M9,,GMB,8_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,5,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
569,2016,0.07,683,18,K9,,GMB,9_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tth Up,M1,R,1,,,1,,,,,,,,,,M1(alt x anch x a.p.):8.24 x 14.43 x 12.34; larger size but still within common dog. ,,,,,,,,,,,,,,Not too worn,Tth Up/M1//Not too worn
570,2016,0.07,683,18,K9,,GMB,9_VII_14,Mammal,Carnivora,Canis,familiaris ,Dog,#N/A,Tth Low,I2,L,1,,,1,,,,,,,,,,"Altura: 6.26, ancho: 3.63, longitud anterposterior: 4.61. Perro Commun. No extensive ware",,,,,,,,,,,,,,,Tth Low/I2//
571,2016,0.07,683,18,K9,,GMB,9_VII_14,Mammal,Leporidae,Sylvilagus,audobonii,Desert cottontail,#N/A,scapula,,L,0.6,4-Distal and shaft,,1,,,,,,,,,,,,,,,,,,,,,,,"head, lateral border and partial spine",,"scapula//head, lateral border and partial spine/"
572,2016,0.07,683,18,K9,,GMB,9_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
573,2016,0.17,636,18,L11,,DMC,2_VII_14,Mammal,Artiodactyla,Cervidae,,Cervid,#N/A,radius,,L,0.1,2-Distal epiphysis,,1,,,N,,,,,221-2,,,,,,,,,,,,,,,2-Distal epiphysis,"very small distal epiphysis, could be mazama or a very young odocoileous, minute differences make it seem more like odo than mazama. width 25.6 x 17.8 depth","radius//2-Distal epiphysis/very small distal epiphysis, could be mazama or a very young odocoileous, minute differences make it seem more like odo than mazama. width 25.6 x 17.8 depth"
574,2016,0.17,636,18,L11,,DMC,2_VII_14,Mammal,General,large,,large mammal,#N/A,cranial,Vault fragment,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,"two refitting vault fragments, quite flat","cranial/Vault fragment//two refitting vault fragments, quite flat"
575,2016,0.17,636,18,L11,,DMC,2_VII_14,Mammal,Artiodactyla,Cervidae,,Cervid,#N/A,carpal,Cuneiform,L,1,,,1,,,N,,,,,,,,,,,,,,,,,,,,,"Very young, 16.3x13 . ","carpal/Cuneiform//Very young, 16.3x13 . "
576,2016,0.3,646,18,I23,,DHS,3_VII_14,Mammal,Human,,,Human,#N/A,,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,///
577,2016,0.48,653,18,K9,,AH,5_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
578,2016,0.005,601,18,M26,,AH,27_VI_14,Mammal,General,large,,large mammal,#N/A,shaft,,,0,,,1,,,,,,,,156-7,,,,,,,,,,,,,,,shaft,spatula or chisel type tool made out of a very robust bone. A number of horizontal striations are concentrated on both sides of the bevel as well as possible bone flake scars along bevel edge. Polished on both sides. 83.4x16.3x10.6 at thickest. ,shaft//shaft/spatula or chisel type tool made out of a very robust bone. A number of horizontal striations are concentrated on both sides of the bevel as well as possible bone flake scars along bevel edge. Polished on both sides. 83.4x16.3x10.6 at thickest. 
579,2016,0.005,601,18,M26,,AH,27_VI_14,Mammal,General,,,mammal,#N/A,Tool,Needle,,?,4-Distal and shaft,,1,,,,,,,,,,,,,,,,,,,,,,,point,29.8mm,Tool/Needle/point/29.8mm
580,2016,0.265,689,18,I22-23,,DHS,11_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,scapula,,R,0.2,5-Shaft only,,1,,,,,,,charred,,,,,1,,,,,,,,,,,neck and partial spine,,scapula//neck and partial spine/
581,2016,0.34,602,18,M26,,AH,27_VI_14,Mammal,General,large,,Human?,#N/A,shaft,,,0,sliver,,1,,,,,,,worked,,,,,,,,,1,,,,,,,shaft fragment,"Large piece of thick long bone shaft, possibly human. Fragment of bevel at one end, a number of horizontal and parallel scratch marks on exterior, as well as song longitudinal. 102.3mm","shaft//shaft fragment/Large piece of thick long bone shaft, possibly human. Fragment of bevel at one end, a number of horizontal and parallel scratch marks on exterior, as well as song longitudinal. 102.3mm"
582,2016,0.34,602,18,M26,,AH,27_VI_14,Mammal,General,,,mammal,#N/A,Tool,Needle,,?,4-Distal and shaft,,1,,,,,,,Heat exposed proximally,,,,,,1,,,,,,,,,,4-Distal and shaft,"36.46mm; Distal, very tip of point broken. ","Tool/Needle/4-Distal and shaft/36.46mm; Distal, very tip of point broken. "
583,2016,0.495,686,18,I22,,DHS,10_VII_14,Mammal,General,,,mammal,#N/A,Tool,Needle,,0.9,4-Distal and shaft,,1,,,,,,,"needle, heatexposed?",210,,,,,,,,1,,,,,,,4-Distal and shaft,"broken at the eye, possibly heat exposed towards distal end. 52.55mm","Tool/Needle/4-Distal and shaft/broken at the eye, possibly heat exposed towards distal end. 52.55mm"
584,2016,0.495,686,18,I22,,DHS,10_VII_14,Mammal,General,,,mammal,#N/A,Tool,Needle,,?,4-Distal and shaft,,1,,,,,,,"needle, partially charred",210,,,,1,,,,1,,,,,,,4-Distal and shaft,"Probably only missing a small amount of proximal end as needle begins to flatten out, charred at proximal break. 68.12","Tool/Needle/4-Distal and shaft/Probably only missing a small amount of proximal end as needle begins to flatten out, charred at proximal break. 68.12"
585,2016,0.495,686,18,I22,,DHS,10_VII_14,Fish,Marine fish,Marine fish,,Marine fish,#N/A,spine,Dorsal spine,,?,,,1,,,,,,,heat exposed?,208-9,,,,,,,,,,,,,,,distal,"35.19, heat exposed? Larger than fresh water fish. Does not appear to be lutjanas. ","spine/Dorsal spine/distal/35.19, heat exposed? Larger than fresh water fish. Does not appear to be lutjanas. "
586,2016,0.42,645,18,L11,,AH,3_VII_14,Mammal,General,,,mammal,#N/A,Tool,Needle,,?,4-Distal and shaft,,1,,,,,,,needle,,,,,,,,,1,,,,,,,4-Distal and shaft,20.77mm,Tool/Needle/4-Distal and shaft/20.77mm
587,2016,0.718,655,18,M11,,GMB,7_VII_14,Bird,General,,,Bird,#N/A,unknown,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
588,2016,0.718,655,18,M11,,GMB,7_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,3,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
589,2016,0.4,681,18,L9,,GMB,9_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,7,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
590,2016,0.4,681,18,L9,,GMB,9_VII_14,Mammal,Leporidae,Sylvilagus,sp.,Cottontail,#N/A,metatarsal,,,0.3,4-Distal and shaft,,1,,,,,,,,,,,,,,,,,,,,,,,4-Distal and shaft,,metatarsal//4-Distal and shaft/
591,2016,0.4,681,18,L9,,GMB,9_VII_14,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,femur,,L,0.1,2-Distal epiphysis,,1,,,,,,,,,,,,,,,,,,,,,,,2-Distal epiphysis,"distal, medial condyle","femur//2-Distal epiphysis/distal, medial condyle"
592,2016,0.4,681,18,L9,,GMB,9_VII_14,Mammal,Rodentia,Cratogeomys,fumosus thylorhinus,Smokey pocket gopher,#N/A,mandible,,L,0.2,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,"tooth sockets P4, M1-2 present",,"mandible//tooth sockets P4, M1-2 present/"
593,2016,0.4,681,18,L9,,GMB,9_VII_14,Mammal,General,,,mammal,#N/A,rib,,,0,4-Distal and shaft,,1,,,,,,,heat exposed and worked,,,,,,1,,,1,,,,,,,Costal,"the costal portion of a rib. Very robust, likely a cervidae. Some small scratches or cuts on a small patch of bone, polished","rib//Costal/the costal portion of a rib. Very robust, likely a cervidae. Some small scratches or cuts on a small patch of bone, polished"
594,2016,0.32,633,18,K10,,DMC,2_VII_14,Bird,General,medium-large,,medium-large bird,#N/A,tarsometatarsus,,L,0.4,5-Shaft only,,1,,,,,,,,,,,,,,,,,,,,,,,5-Shaft only,"distal, missing medial and lateral condyles","tarsometatarsus//5-Shaft only/distal, missing medial and lateral condyles"
595,2016,0.32,633,18,K10,,DMC,2_VII_14,Mammal,General,,,mammal,#N/A,unknown,,,0,8- pieces grouped together ,,8,,,,,,,,,,,,,,,,,,,,,,,,,unknown///
596,2016,0.48,653,18,K9,EL.35,DMC,7_VII_14,Mammal,Artiodactyla,Odocoileus,virginianus,White-tailed deer,#N/A,ulna,,R,0.1,1-Proximal epiphysis,,1,,,Y,,,,,,,,,,,,,,,,,,,,olecranon,,ulna//olecranon/
